Date/Time (LST),log_emp1,log_emp2,log_emp3,log_emp4,weekend
2018-10-22T18:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-10-22T19:00:00Z,TRUE,FALSE,TRUE,TRUE,FALSE
2018-10-23T08:00:00Z,FALSE,TRUE,FALSE,TRUE,FALSE
2018-10-23T09:00:00Z,TRUE,TRUE,TRUE,TRUE,FALSE
2018-10-23T10:00:00Z,TRUE,FALSE,TRUE,FALSE,FALSE
2018-10-23T11:00:00Z,TRUE,TRUE,TRUE,TRUE,FALSE
2018-10-23T12:00:00Z,FALSE,FALSE,TRUE,TRUE,FALSE
2018-10-23T13:00:00Z,TRUE,FALSE,TRUE,TRUE,FALSE
2018-10-23T14:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-23T15:00:00Z,FALSE,TRUE,TRUE,TRUE,FALSE
2018-10-23T16:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-10-23T17:00:00Z,TRUE,FALSE,FALSE,TRUE,FALSE
2018-10-23T18:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-10-23T19:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-10-24T08:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE
2018-10-24T09:00:00Z,TRUE,TRUE,FALSE,TRUE,FALSE
2018-10-24T10:00:00Z,TRUE,FALSE,TRUE,TRUE,FALSE
2018-10-24T11:00:00Z,TRUE,TRUE,FALSE,TRUE,FALSE
2018-10-24T12:00:00Z,TRUE,TRUE,TRUE,TRUE,FALSE
2018-10-24T13:00:00Z,TRUE,TRUE,TRUE,TRUE,FALSE
2018-10-24T14:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-10-24T15:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-10-24T16:00:00Z,FALSE,FALSE,TRUE,FALSE,FALSE
2018-10-24T17:00:00Z,TRUE,FALSE,FALSE,TRUE,FALSE
2018-10-24T18:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE
2018-10-24T19:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE
2018-10-25T08:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-25T09:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-10-25T10:00:00Z,FALSE,FALSE,TRUE,TRUE,FALSE
2018-10-25T11:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-10-25T12:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-10-25T13:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-25T14:00:00Z,TRUE,TRUE,FALSE,TRUE,FALSE
2018-10-25T15:00:00Z,FALSE,TRUE,FALSE,TRUE,FALSE
2018-10-25T16:00:00Z,FALSE,FALSE,TRUE,FALSE,FALSE
2018-10-25T17:00:00Z,TRUE,FALSE,TRUE,TRUE,FALSE
2018-10-25T18:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-25T19:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-10-26T08:00:00Z,TRUE,TRUE,FALSE,TRUE,FALSE
2018-10-26T09:00:00Z,TRUE,FALSE,TRUE,FALSE,FALSE
2018-10-26T10:00:00Z,TRUE,TRUE,FALSE,FALSE,FALSE
2018-10-26T11:00:00Z,FALSE,TRUE,TRUE,TRUE,FALSE
2018-10-26T12:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-10-26T13:00:00Z,FALSE,TRUE,FALSE,TRUE,FALSE
2018-10-26T14:00:00Z,FALSE,TRUE,FALSE,TRUE,FALSE
2018-10-26T15:00:00Z,TRUE,FALSE,TRUE,TRUE,FALSE
2018-10-26T16:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-10-26T17:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-10-26T18:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-26T19:00:00Z,FALSE,FALSE,TRUE,TRUE,FALSE
2018-10-27T08:00:00Z,TRUE,FALSE,FALSE,FALSE,TRUE
2018-10-27T09:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-10-27T10:00:00Z,TRUE,TRUE,FALSE,FALSE,TRUE
2018-10-27T11:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-10-27T12:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-10-27T13:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-10-27T14:00:00Z,TRUE,FALSE,FALSE,FALSE,TRUE
2018-10-27T15:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-10-27T16:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-10-27T17:00:00Z,TRUE,TRUE,FALSE,FALSE,TRUE
2018-10-27T18:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-10-27T19:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-10-28T08:00:00Z,TRUE,TRUE,FALSE,FALSE,TRUE
2018-10-28T09:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-10-28T10:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-10-28T11:00:00Z,TRUE,FALSE,FALSE,FALSE,TRUE
2018-10-28T12:00:00Z,TRUE,FALSE,FALSE,FALSE,TRUE
2018-10-28T13:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-10-28T14:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-10-28T15:00:00Z,TRUE,FALSE,FALSE,FALSE,TRUE
2018-10-28T16:00:00Z,TRUE,TRUE,FALSE,FALSE,TRUE
2018-10-28T17:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-10-28T18:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-10-28T19:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-10-29T08:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-10-29T09:00:00Z,FALSE,FALSE,TRUE,FALSE,FALSE
2018-10-29T10:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-10-29T11:00:00Z,FALSE,FALSE,TRUE,FALSE,FALSE
2018-10-29T12:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-10-29T13:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-10-29T14:00:00Z,FALSE,FALSE,TRUE,TRUE,FALSE
2018-10-29T15:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-10-29T16:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-10-29T17:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-29T18:00:00Z,TRUE,TRUE,TRUE,TRUE,FALSE
2018-10-29T19:00:00Z,TRUE,FALSE,FALSE,TRUE,FALSE
2018-10-30T08:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-10-30T09:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-10-30T10:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-10-30T11:00:00Z,FALSE,FALSE,TRUE,FALSE,FALSE
2018-10-30T12:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-10-30T13:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-30T14:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-30T15:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-10-30T16:00:00Z,FALSE,FALSE,TRUE,TRUE,FALSE
2018-10-30T17:00:00Z,FALSE,FALSE,TRUE,FALSE,FALSE
2018-10-30T18:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-10-30T19:00:00Z,TRUE,FALSE,FALSE,TRUE,FALSE
2018-10-31T08:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-31T09:00:00Z,FALSE,TRUE,FALSE,TRUE,FALSE
2018-10-31T10:00:00Z,FALSE,FALSE,TRUE,TRUE,FALSE
2018-10-31T11:00:00Z,FALSE,FALSE,TRUE,FALSE,FALSE
2018-10-31T12:00:00Z,FALSE,FALSE,TRUE,FALSE,FALSE
2018-10-31T13:00:00Z,TRUE,TRUE,FALSE,FALSE,FALSE
2018-10-31T14:00:00Z,FALSE,FALSE,TRUE,TRUE,FALSE
2018-10-31T15:00:00Z,FALSE,TRUE,FALSE,TRUE,FALSE
2018-10-31T16:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-10-31T17:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-10-31T18:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE
2018-10-31T19:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-01T08:00:00Z,TRUE,TRUE,FALSE,FALSE,FALSE
2018-11-01T09:00:00Z,FALSE,FALSE,TRUE,FALSE,FALSE
2018-11-01T10:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-01T11:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-11-01T12:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-11-01T13:00:00Z,TRUE,TRUE,FALSE,TRUE,FALSE
2018-11-01T14:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-11-01T15:00:00Z,TRUE,TRUE,TRUE,FALSE,FALSE
2018-11-01T16:00:00Z,TRUE,TRUE,TRUE,FALSE,FALSE
2018-11-01T17:00:00Z,TRUE,TRUE,FALSE,FALSE,FALSE
2018-11-01T18:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE
2018-11-01T19:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-11-02T08:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-11-02T09:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-02T10:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-02T11:00:00Z,FALSE,FALSE,TRUE,TRUE,FALSE
2018-11-02T12:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-11-02T13:00:00Z,FALSE,TRUE,FALSE,TRUE,FALSE
2018-11-02T14:00:00Z,TRUE,FALSE,FALSE,TRUE,FALSE
2018-11-02T15:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-11-02T16:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-11-02T17:00:00Z,TRUE,FALSE,TRUE,TRUE,FALSE
2018-11-02T18:00:00Z,TRUE,TRUE,FALSE,FALSE,FALSE
2018-11-02T19:00:00Z,FALSE,TRUE,FALSE,TRUE,FALSE
2018-11-03T08:00:00Z,TRUE,FALSE,FALSE,FALSE,TRUE
2018-11-03T09:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-03T10:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-03T11:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-03T12:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-11-03T13:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-11-03T14:00:00Z,TRUE,TRUE,FALSE,FALSE,TRUE
2018-11-03T15:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-11-03T16:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-11-03T17:00:00Z,TRUE,FALSE,FALSE,FALSE,TRUE
2018-11-03T18:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-03T19:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-04T08:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-04T09:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-04T10:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-04T11:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-11-04T12:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-11-04T13:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-04T14:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-11-04T15:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-04T16:00:00Z,TRUE,TRUE,FALSE,FALSE,TRUE
2018-11-04T17:00:00Z,TRUE,TRUE,FALSE,FALSE,TRUE
2018-11-04T18:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-04T19:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-11-05T08:00:00Z,FALSE,FALSE,TRUE,TRUE,FALSE
2018-11-05T09:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE
2018-11-05T10:00:00Z,FALSE,FALSE,TRUE,TRUE,FALSE
2018-11-05T11:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-05T12:00:00Z,FALSE,TRUE,FALSE,TRUE,FALSE
2018-11-05T13:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-05T14:00:00Z,FALSE,TRUE,FALSE,TRUE,FALSE
2018-11-05T15:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-11-05T16:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-11-05T17:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-11-05T18:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-11-05T19:00:00Z,FALSE,TRUE,TRUE,TRUE,FALSE
2018-11-06T08:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-06T09:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-11-06T10:00:00Z,TRUE,TRUE,TRUE,TRUE,FALSE
2018-11-06T11:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-11-06T12:00:00Z,FALSE,FALSE,TRUE,TRUE,FALSE
2018-11-06T13:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-06T14:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-11-06T15:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-06T16:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-11-06T17:00:00Z,TRUE,TRUE,FALSE,TRUE,FALSE
2018-11-06T18:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-11-06T19:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-11-07T08:00:00Z,TRUE,FALSE,TRUE,FALSE,FALSE
2018-11-07T09:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-11-07T10:00:00Z,FALSE,TRUE,FALSE,TRUE,FALSE
2018-11-07T11:00:00Z,FALSE,TRUE,TRUE,TRUE,FALSE
2018-11-07T12:00:00Z,TRUE,TRUE,FALSE,FALSE,FALSE
2018-11-07T13:00:00Z,FALSE,TRUE,TRUE,TRUE,FALSE
2018-11-07T14:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-11-07T15:00:00Z,FALSE,FALSE,TRUE,FALSE,FALSE
2018-11-07T16:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-11-07T17:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-11-07T18:00:00Z,TRUE,TRUE,FALSE,TRUE,FALSE
2018-11-07T19:00:00Z,TRUE,TRUE,TRUE,TRUE,FALSE
2018-11-08T08:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-08T09:00:00Z,FALSE,FALSE,TRUE,FALSE,FALSE
2018-11-08T10:00:00Z,TRUE,FALSE,TRUE,TRUE,FALSE
2018-11-08T11:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE
2018-11-08T12:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE
2018-11-08T13:00:00Z,TRUE,TRUE,FALSE,TRUE,FALSE
2018-11-08T14:00:00Z,TRUE,FALSE,FALSE,TRUE,FALSE
2018-11-08T15:00:00Z,TRUE,FALSE,FALSE,TRUE,FALSE
2018-11-08T16:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE
2018-11-08T17:00:00Z,FALSE,TRUE,FALSE,TRUE,FALSE
2018-11-08T18:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE
2018-11-08T19:00:00Z,FALSE,FALSE,TRUE,TRUE,FALSE
2018-11-09T08:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-11-09T09:00:00Z,FALSE,TRUE,TRUE,TRUE,FALSE
2018-11-09T10:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-11-09T11:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-11-09T12:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-11-09T13:00:00Z,FALSE,FALSE,TRUE,FALSE,FALSE
2018-11-09T14:00:00Z,TRUE,FALSE,FALSE,TRUE,FALSE
2018-11-09T15:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-11-09T16:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-09T17:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE
2018-11-09T18:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-09T19:00:00Z,FALSE,FALSE,TRUE,FALSE,FALSE
2018-11-10T08:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-11-10T09:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-10T10:00:00Z,TRUE,FALSE,FALSE,FALSE,TRUE
2018-11-10T11:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-10T12:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-11-10T13:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-11-10T14:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-10T15:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-11-10T16:00:00Z,TRUE,TRUE,FALSE,FALSE,TRUE
2018-11-10T17:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-10T18:00:00Z,TRUE,TRUE,FALSE,FALSE,TRUE
2018-11-10T19:00:00Z,TRUE,TRUE,FALSE,FALSE,TRUE
2018-11-11T08:00:00Z,TRUE,FALSE,FALSE,FALSE,TRUE
2018-11-11T09:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-11T10:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-11T11:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-11-11T12:00:00Z,TRUE,FALSE,FALSE,FALSE,TRUE
2018-11-11T13:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-11T14:00:00Z,TRUE,TRUE,FALSE,FALSE,TRUE
2018-11-11T15:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-11T16:00:00Z,TRUE,TRUE,FALSE,FALSE,TRUE
2018-11-11T17:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-11-11T18:00:00Z,TRUE,FALSE,FALSE,FALSE,TRUE
2018-11-11T19:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-11-12T08:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-12T09:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-11-12T10:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-12T11:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-11-12T12:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-11-12T13:00:00Z,FALSE,FALSE,TRUE,FALSE,FALSE
2018-11-12T14:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-11-12T15:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-11-12T16:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-11-12T17:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-11-12T18:00:00Z,TRUE,FALSE,TRUE,FALSE,FALSE
2018-11-12T19:00:00Z,FALSE,TRUE,TRUE,TRUE,FALSE
2018-11-13T08:00:00Z,FALSE,TRUE,FALSE,TRUE,FALSE
2018-11-13T09:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-13T10:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-11-13T11:00:00Z,TRUE,TRUE,TRUE,TRUE,FALSE
2018-11-13T12:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-11-13T13:00:00Z,TRUE,FALSE,FALSE,TRUE,FALSE
2018-11-13T14:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-11-13T15:00:00Z,TRUE,TRUE,FALSE,TRUE,FALSE
2018-11-13T16:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-11-13T17:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-11-13T18:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-11-13T19:00:00Z,FALSE,FALSE,TRUE,TRUE,FALSE
2018-11-14T08:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-11-14T09:00:00Z,TRUE,FALSE,FALSE,TRUE,FALSE
2018-11-14T10:00:00Z,FALSE,TRUE,TRUE,TRUE,FALSE
2018-11-14T11:00:00Z,TRUE,TRUE,TRUE,TRUE,FALSE
2018-11-14T12:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-14T13:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-14T14:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-11-14T15:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-11-14T16:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE
2018-11-14T17:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-11-14T18:00:00Z,FALSE,FALSE,TRUE,FALSE,FALSE
2018-11-14T19:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-15T08:00:00Z,FALSE,FALSE,TRUE,TRUE,FALSE
2018-11-15T09:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-15T10:00:00Z,TRUE,FALSE,FALSE,TRUE,FALSE
2018-11-15T11:00:00Z,TRUE,TRUE,TRUE,FALSE,FALSE
2018-11-15T12:00:00Z,FALSE,FALSE,TRUE,TRUE,FALSE
2018-11-15T13:00:00Z,FALSE,FALSE,TRUE,TRUE,FALSE
2018-11-15T14:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-11-15T15:00:00Z,TRUE,FALSE,TRUE,FALSE,FALSE
2018-11-15T16:00:00Z,FALSE,FALSE,TRUE,FALSE,FALSE
2018-11-15T17:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-15T18:00:00Z,TRUE,TRUE,FALSE,FALSE,FALSE
2018-11-15T19:00:00Z,FALSE,FALSE,TRUE,TRUE,FALSE
2018-11-16T08:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-11-16T09:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-16T10:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-11-16T11:00:00Z,FALSE,TRUE,FALSE,TRUE,FALSE
2018-11-16T12:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE
2018-11-16T13:00:00Z,TRUE,FALSE,FALSE,TRUE,FALSE
2018-11-16T14:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-16T15:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-11-16T16:00:00Z,TRUE,TRUE,FALSE,FALSE,FALSE
2018-11-16T17:00:00Z,FALSE,TRUE,FALSE,TRUE,FALSE
2018-11-16T18:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-11-16T19:00:00Z,TRUE,TRUE,FALSE,FALSE,FALSE
2018-11-17T08:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-11-17T09:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-17T10:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-17T11:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-17T12:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-11-17T13:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-17T14:00:00Z,TRUE,TRUE,FALSE,FALSE,TRUE
2018-11-17T15:00:00Z,TRUE,TRUE,FALSE,FALSE,TRUE
2018-11-17T16:00:00Z,TRUE,TRUE,FALSE,FALSE,TRUE
2018-11-17T17:00:00Z,TRUE,TRUE,FALSE,FALSE,TRUE
2018-11-17T18:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-11-17T19:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-11-18T08:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-11-18T09:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-11-18T10:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-18T11:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-18T12:00:00Z,TRUE,TRUE,FALSE,FALSE,TRUE
2018-11-18T13:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-11-18T14:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-18T15:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-11-18T16:00:00Z,FALSE,TRUE,FALSE,FALSE,TRUE
2018-11-18T17:00:00Z,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-18T18:00:00Z,TRUE,FALSE,FALSE,FALSE,TRUE
2018-11-18T19:00:00Z,TRUE,TRUE,FALSE,FALSE,TRUE
2018-11-19T08:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-11-19T09:00:00Z,FALSE,TRUE,TRUE,TRUE,FALSE
2018-11-19T10:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE
2018-11-19T11:00:00Z,FALSE,TRUE,TRUE,TRUE,FALSE
2018-11-19T12:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-11-19T13:00:00Z,FALSE,TRUE,FALSE,TRUE,FALSE
2018-11-19T14:00:00Z,FALSE,TRUE,TRUE,TRUE,FALSE
2018-11-19T15:00:00Z,TRUE,TRUE,TRUE,FALSE,FALSE
2018-11-19T16:00:00Z,TRUE,TRUE,FALSE,FALSE,FALSE
2018-11-19T17:00:00Z,FALSE,TRUE,TRUE,TRUE,FALSE
2018-11-19T18:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-11-19T19:00:00Z,FALSE,TRUE,FALSE,FALSE,FALSE
2018-11-20T08:00:00Z,FALSE,TRUE,FALSE,TRUE,FALSE
2018-11-20T09:00:00Z,FALSE,TRUE,TRUE,TRUE,FALSE
2018-11-20T10:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-20T11:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-20T12:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-11-20T13:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
2018-11-20T14:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-11-20T15:00:00Z,FALSE,TRUE,TRUE,FALSE,FALSE
2018-11-20T16:00:00Z,FALSE,TRUE,FALSE,TRUE,FALSE
2018-11-20T17:00:00Z,FALSE,FALSE,TRUE,TRUE,FALSE
2018-11-20T18:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE
